Date,Open,High,Low,Close,Adj Close,Volume
2018-11-23,132.59,134.25,132.49,132.87,132.24,3676000.0
2018-11-26,134.6,136.52,134.25,135.94,135.3,9144600.0
2018-11-27,135.28,136.31,134.12,135.91,135.27,7877900.0
2018-11-28,137.07,141.54,136.87,141.38,140.71,11265100.0
2018-11-29,140.69,140.7,138.71,139.1,138.44,8751500.0
2018-11-30,139.01,142.26,138.63,141.71,141.04,11362800.0
2018-12-03,145.0,145.72,143.85,145.0,144.32,11285600.0
2018-12-04,143.13,144.35,138.5,138.64,137.99,13988900.0
2018-12-06,135.04,141.11,133.48,141.05,140.39,16391900.0
2018-12-07,140.82,142.13,135.99,137.11,136.46,14007700.0
2018-12-10,136.25,138.27,134.86,137.88,137.23,15744300.0
2018-12-11,139.94,140.05,135.92,136.81,136.17,12466300.0
2018-12-12,139.3,140.88,137.75,137.8,137.15,10387200.0
2018-12-13,138.3,139.13,136.15,137.54,136.89,8780900.0
2018-12-14,135.69,136.72,134.55,135.09,134.45,9351200.0
2018-12-17,134.21,134.43,130.69,131.4,130.78,11796200.0
2018-12-18,132.29,134.17,131.8,132.66,132.03,12761900.0
2018-12-19,132.93,135.87,129.52,131.26,130.64,13819000.0
2018-12-20,130.16,132.01,127.15,128.76,128.15,18091700.0
2018-12-21,127.18,130.33,122.95,124.26,123.67,25448600.0
2018-12-24,122.08,125.21,121.6,121.73,121.16,8617700.0
2018-12-26,123.02,130.24,123.0,130.23,129.62,13499500.0
2018-12-27,127.99,132.01,126.52,132.01,131.39,10883000.0
2018-12-28,133.08,133.62,129.66,130.94,130.32,7381300.0
2018-12-31,131.68,132.44,130.23,131.94,131.32,7976000.0
2019-01-02,130.0,133.74,129.6,132.92,132.29,8788000.0
2019-01-03,131.21,131.28,127.88,128.13,127.53,9428300.0
2019-01-04,130.44,134.59,130.13,133.65,133.02,11065800.0
2019-01-07,134.45,137.17,134.04,136.06,135.42,12928000.0
2019-01-08,137.97,138.19,135.96,136.8,136.16,9243000.0
2019-01-09,138.3,139.48,137.62,138.41,137.76,9987600.0
2019-01-10,136.81,138.82,136.36,138.67,138.02,12514900.0
2019-01-11,137.75,138.6,137.41,138.06,137.41,5860100.0
2019-01-14,136.99,138.13,136.65,137.1,136.45,8666700.0
2019-01-15,136.96,137.72,135.25,137.34,136.69,7594900.0
2019-01-16,138.4,138.87,137.07,137.34,136.69,7258000.0
2019-01-17,136.97,137.91,136.59,137.28,136.63,5864900.0
2019-01-18,138.31,138.6,136.64,138.5,137.85,10263500.0
2019-01-22,137.9,139.52,136.98,138.05,137.4,8102300.0
2019-01-23,138.77,138.98,136.15,137.01,136.36,5465800.0
2019-01-24,137.11,138.32,136.52,137.7,137.05,4924800.0
2019-01-25,139.0,139.9,137.7,138.67,138.02,9756300.0
2019-01-28,137.51,137.51,134.81,135.99,135.35,9857200.0
2019-01-29,136.59,136.69,134.11,135.0,134.36,7457700.0
2019-01-30,136.1,137.9,135.51,137.6,136.95,8078100.0
2019-01-31,134.39,135.73,133.3,135.01,134.37,20095700.0
2019-02-01,135.39,140.35,135.26,140.15,139.49,13248300.0
2019-02-04,139.79,141.52,139.18,141.5,140.83,11882700.0
2019-02-05,142.0,142.95,141.83,142.53,141.86,8455700.0
2019-02-06,141.96,142.42,141.05,141.49,140.82,6146900.0
2019-02-07,139.92,141.06,139.21,140.17,139.51,10675300.0
2019-02-08,138.69,140.4,138.52,140.38,139.72,5950700.0
2019-02-11,141.26,142.29,140.45,140.8,140.14,7600100.0
2019-02-12,141.79,142.8,141.25,141.99,141.32,6090000.0
2019-02-13,142.89,144.7,142.87,143.49,142.81,6885600.0
2019-02-14,142.98,143.48,142.4,143.16,142.73,6314000.0
2019-02-15,144.55,144.91,143.82,144.91,144.48,6536000.0
2019-02-19,144.42,144.88,144.02,144.44,144.01,8406700.0
2019-02-20,144.35,144.84,143.52,144.73,144.3,5283100.0
2019-02-21,144.35,145.03,143.18,144.0,143.57,8573400.0
2019-02-22,144.42,146.28,144.42,145.87,145.44,9680800.0
2019-02-25,146.91,147.2,145.81,146.06,145.63,9731200.0
2019-02-26,145.2,147.4,145.02,147.04,146.6,7332500.0
2019-02-27,146.5,147.49,145.92,147.22,146.78,9731200.0
2019-02-28,147.26,148.82,147.23,148.12,147.68,6250200.0
2019-03-01,149.46,149.93,148.38,149.47,149.03,7016800.0
2019-03-04,150.07,150.19,146.95,147.96,147.52,6979700.0
2019-03-05,148.0,149.29,147.83,147.95,147.51,9678600.0
2019-03-06,148.0,148.52,147.42,147.81,147.37,8186400.0
2019-03-07,147.26,147.81,146.04,146.83,146.39,8761700.0
2019-03-08,145.44,147.48,144.5,147.35,146.91,5168100.0
2019-03-11,148.11,150.97,148.02,150.67,150.22,9361500.0
2019-03-12,151.0,153.14,150.87,151.73,151.28,9465100.0
2019-03-13,152.3,154.04,152.04,152.47,152.02,8308900.0
2019-03-14,152.56,154.69,152.3,154.2,153.74,9364900.0
2019-03-15,153.72,156.82,153.36,155.46,155.0,20162000.0
2019-03-18,155.92,156.41,154.42,154.96,154.5,9689400.0
2019-03-19,155.95,155.95,154.14,154.59,154.13,9236100.0
2019-03-20,154.34,154.87,152.71,153.75,153.29,6391400.0
